,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,time_taken(min),distance
280,21907,39,4.9,Stormy,Low,1,Buffet,scooter,0,No,Metropolitian,20,20002.52025
281,9619,38,4.9,Sunny,Medium,2,Snack,scooter,0,No,Urban,22,20002.52025
282,28980,32,4.9,Sandstorms,Jam,1,Snack,scooter,1,No,Urban,27,20002.52025
283,38510,31,4.7,Fog,Low,1,Snack,scooter,1,No,Urban,30,20002.52025
284,18321,33,4.9,Sunny,Jam,1,Drinks,motorcycle,1,No,Metropolitian,16,20002.52025
285,3063,27,4.7,Fog,Low,0,Buffet,motorcycle,0,No,Metropolitian,22,20002.52025
286,44691,28,4.3,Fog,Jam,1,Drinks,scooter,1,No,Metropolitian,40,20002.52025
287,2115,30,4.9,Cloudy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,42,20002.52025
288,7880,36,4.7,Fog,Medium,2,Drinks,scooter,0,No,Urban,19,20002.52025
289,21948,33,4.1,Cloudy,Medium,2,Drinks,scooter,1,No,Metropolitian,38,20002.52025
290,42899,34,4.8,Cloudy,Medium,0,Drinks,motorcycle,1,No,Urban,25,20002.52025
291,248,33,4.5,Stormy,Low,2,Buffet,scooter,0,No,Metropolitian,17,20002.52025
292,42406,30,4.6,Sunny,Low,0,Snack,motorcycle,0,No,Metropolitian,26,20002.52025
293,36541,23,5,Fog,Medium,2,Meal,electric_scooter,1,No,Metropolitian,28,20002.52025
294,7627,20,4.8,Sandstorms,Low,2,Meal,motorcycle,0,No,Urban,10,20002.52025
295,35717,25,4.9,Fog,High,1,Buffet,motorcycle,0,No,Metropolitian,24,20002.52025
296,22079,22,4.7,Stormy,Jam,2,Meal,electric_scooter,0,No,Metropolitian,16,20002.52025
297,44819,37,5,Stormy,Low,1,Drinks,scooter,1,No,Metropolitian,19,20002.52025
298,40732,31,4.8,Fog,Low,0,Snack,motorcycle,0,No,Metropolitian,22,20002.52025
299,13988,32,4.6,Stormy,Low,0,Buffet,motorcycle,0,No,Metropolitian,26,20002.52025
300,25288,23,4.6,Sunny,High,2,Drinks,motorcycle,0,No,Urban,16,20002.52025
301,5231,37,4.5,Stormy,Jam,2,Meal,scooter,1,No,Metropolitian,35,20002.52025
302,37043,37,4.9,Cloudy,Medium,1,Snack,scooter,1,No,Metropolitian,19,20002.52025
303,83,34,4.7,Sandstorms,Low,1,Drinks,scooter,0,No,Metropolitian,15,20002.52025
304,12335,28,4.6,Sunny,Jam,2,Drinks,electric_scooter,0,No,Urban,14,20002.52025
305,2053,25,4.6,Sandstorms,Jam,1,Drinks,motorcycle,1,No,Urban,25,20002.52025
306,43350,28,4.5,Sunny,Medium,0,Snack,motorcycle,1,No,Metropolitian,23,20002.52025
307,18245,25,4.8,Fog,High,0,Buffet,motorcycle,1,No,Metropolitian,24,20002.52025
308,22776,29,4.8,Cloudy,High,1,Meal,motorcycle,1,No,Urban,28,20002.52025
309,43874,38,4.6,Cloudy,Low,1,Snack,scooter,0,No,Urban,30,20002.52025
310,22762,23,4.1,Windy,Low,0,Meal,motorcycle,1,No,Metropolitian,24,20002.52025
311,25133,21,5,Sandstorms,Low,1,Meal,scooter,0,No,Metropolitian,10,20002.52025
312,15255,25,5,Sunny,Jam,2,Drinks,scooter,1,No,Metropolitian,15,20002.52025
313,26072,21,4.7,Cloudy,Jam,2,Buffet,scooter,0,No,Metropolitian,34,20002.52025
314,20179,39,4.6,Windy,Low,1,Drinks,motorcycle,1,No,Metropolitian,20,20002.52025
315,27226,39,4.8,Cloudy,Jam,1,Snack,motorcycle,1,Yes,Metropolitian,41,20002.52025
316,43237,33,4.9,Cloudy,Low,1,Meal,scooter,1,No,Metropolitian,29,20002.52025
317,38551,35,4.9,Fog,Jam,0,Buffet,motorcycle,1,No,Metropolitian,31,20002.52025
318,11647,23,4.6,Cloudy,Medium,2,Meal,electric_scooter,0,No,Urban,11,20002.52025
319,15384,35,4.9,Cloudy,Low,1,Buffet,scooter,1,No,Metropolitian,15,20002.52025
320,41069,29,4.7,Sandstorms,Low,0,Drinks,motorcycle,1,No,Metropolitian,24,20002.52025
321,32545,,,Cloudy,Jam,2,Snack,motorcycle,1,No,Urban,33,20002.52025
322,31591,35,5,Cloudy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,34,20002.52025
323,41478,24,4.7,Stormy,High,2,Snack,scooter,1,No,,12,20002.52025
324,8713,,,,,3,Drinks,scooter,0,No,Metropolitian,15,20002.52025
325,41145,33,4.6,Fog,Medium,2,Meal,scooter,0,No,Metropolitian,19,20002.52025
326,4191,28,4.8,Stormy,Jam,0,Drinks,motorcycle,,No,Metropolitian,25,20002.52025
327,22489,22,4.6,Fog,Low,2,Drinks,motorcycle,0,No,Metropolitian,11,20002.52025
328,30212,31,4.7,Stormy,Low,0,Snack,motorcycle,1,No,Urban,24,20002.52025
329,27034,39,4.6,Stormy,Low,1,Snack,motorcycle,0,No,Urban,24,20002.52025
330,31168,26,4,Windy,Low,0,Drinks,motorcycle,0,No,Urban,23,20002.52025
331,31438,37,4.7,Windy,Low,0,Drinks,motorcycle,,No,Urban,20,20002.52025
332,37616,36,4.7,Sandstorms,Jam,2,Meal,motorcycle,1,No,Metropolitian,26,20002.52025
333,16170,34,3.8,Sunny,Jam,1,Snack,motorcycle,1,No,Urban,34,20002.52025
334,8343,25,4.9,Stormy,Jam,2,Buffet,scooter,1,No,Urban,26,20002.52025
335,5960,32,4.7,Fog,Low,2,Drinks,motorcycle,1,No,,16,20002.52025
336,37687,26,4.6,Cloudy,Low,1,Buffet,scooter,0,No,Urban,16,20002.52025
337,3853,39,4.4,Windy,Jam,0,Meal,motorcycle,1,Yes,Metropolitian,42,20002.52025
338,43988,32,4.4,Fog,High,1,Buffet,motorcycle,1,No,Metropolitian,39,20002.52025
339,23905,27,4.6,Sunny,Jam,0,Snack,motorcycle,0,No,Metropolitian,21,20002.52025
340,34605,39,3.6,Fog,Low,1,Meal,scooter,2,No,Metropolitian,38,20002.52025
341,41798,36,4.6,Fog,Jam,1,Meal,motorcycle,0,No,Metropolitian,46,20002.52025
342,29357,32,4.1,Stormy,Medium,2,Drinks,motorcycle,1,No,Metropolitian,32,20002.52025
343,29365,26,4.8,Cloudy,Low,2,Drinks,scooter,0,No,Metropolitian,16,20002.52025
344,13904,35,5,Stormy,Jam,1,Buffet,motorcycle,1,No,Metropolitian,25,20002.52025
345,41939,25,4.8,Cloudy,Low,0,Drinks,motorcycle,1,No,Metropolitian,24,20002.52025
346,5172,35,4.7,Cloudy,Low,2,Meal,motorcycle,1,No,Urban,28,20002.52025
347,26291,38,4.7,Fog,Low,0,Buffet,motorcycle,1,No,Metropolitian,21,20002.52025
348,2295,32,4.5,Sunny,Medium,0,Snack,motorcycle,0,No,,26,20002.52025
349,32290,27,4.8,Sandstorms,Medium,1,Buffet,motorcycle,0,No,Urban,27,20002.52025
350,14700,23,4.8,Fog,Low,1,Drinks,motorcycle,1,No,Metropolitian,17,20002.52025
351,4640,32,4.4,Windy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,54,20002.52025
352,35045,38,4.4,Windy,Jam,1,Drinks,motorcycle,0,No,Metropolitian,43,20002.52025
353,12859,25,4.6,Fog,Low,1,Snack,motorcycle,1,No,Metropolitian,12,20002.52025
354,26068,37,4.8,Sunny,Medium,0,Buffet,motorcycle,0,No,Metropolitian,27,20002.52025
355,37221,20,3.7,Sunny,Jam,0,Drinks,motorcycle,1,No,Metropolitian,49,20002.52025
356,37446,39,4.6,Fog,Low,0,Drinks,motorcycle,1,No,Urban,37,20002.52025
357,28972,35,4.6,Stormy,High,2,Snack,motorcycle,2,No,Metropolitian,34,20002.52025
358,19442,26,4.9,Cloudy,Jam,1,Snack,scooter,1,No,Metropolitian,36,20002.52025
359,42549,27,4.8,Fog,Low,1,Snack,scooter,0,No,Metropolitian,27,20002.52025
360,6502,20,4.7,Windy,Jam,1,Buffet,motorcycle,0,No,Urban,19,20002.52025
361,18421,34,4.8,Sandstorms,Low,0,Meal,motorcycle,1,No,Metropolitian,23,20002.52025
362,21342,32,4.2,Sandstorms,Medium,0,Buffet,motorcycle,1,No,Metropolitian,32,20002.52025
363,5078,21,4.8,Cloudy,Medium,0,Buffet,motorcycle,2,No,Metropolitian,42,20002.52025
364,26941,25,4.7,Cloudy,Medium,2,Buffet,electric_scooter,0,No,Metropolitian,16,20002.52025
365,41466,22,4.9,Stormy,Low,2,Buffet,scooter,0,No,Metropolitian,13,20002.52025
366,37730,20,4.7,Cloudy,Medium,2,Drinks,electric_scooter,0,No,Urban,18,20002.52025
367,31245,22,4.8,Sunny,Medium,1,Drinks,scooter,,No,Metropolitian,16,20002.52025
368,29214,36,4.8,Sandstorms,Low,0,Drinks,motorcycle,1,No,Urban,22,20002.52025
369,44756,30,4.6,Fog,Jam,0,Snack,motorcycle,0,No,Semi-Urban,46,20002.52025
370,28279,26,4.7,Windy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,27,20002.52025
371,16164,22,4.7,Sunny,Jam,2,Buffet,motorcycle,1,No,Metropolitian,13,20002.52025
372,4974,36,4.3,Stormy,Low,0,Drinks,motorcycle,0,No,Metropolitian,32,20002.52025
373,431,29,4.9,Cloudy,High,0,Drinks,motorcycle,1,No,Urban,27,20002.52025
374,37622,32,4,Stormy,Medium,0,Meal,motorcycle,1,No,Metropolitian,45,20002.52025
375,45446,22,4.7,Windy,Jam,2,Buffet,scooter,1,No,Metropolitian,25,20002.52025
376,27673,37,4.9,Fog,Medium,2,Snack,scooter,0,No,Metropolitian,15,20002.52025
377,18960,29,4.3,Fog,Jam,1,Snack,scooter,2,No,Metropolitian,38,20002.52025
378,8313,20,4.8,Fog,Low,2,Drinks,scooter,0,No,Metropolitian,14,20002.52025
379,28843,35,4.7,Windy,Low,1,Meal,scooter,0,No,Metropolitian,28,20002.52025
380,6324,38,5,Stormy,Medium,1,Buffet,scooter,1,No,Metropolitian,30,20002.52025
381,11591,35,4.9,Cloudy,Medium,0,Meal,motorcycle,1,No,Metropolitian,43,20002.52025
382,22871,32,4.1,Stormy,High,2,Drinks,electric_scooter,0,No,Metropolitian,34,20002.52025
383,23198,20,4.7,Stormy,Medium,1,Snack,motorcycle,1,No,Urban,25,20002.52025
384,45267,23,4.9,Cloudy,High,2,Buffet,scooter,0,No,Metropolitian,23,20002.52025
385,21385,39,4.4,Windy,Jam,0,Meal,motorcycle,1,No,Metropolitian,40,20002.52025
386,23514,34,4,Stormy,Low,0,Drinks,motorcycle,1,No,Urban,30,20002.52025
387,36311,22,4.6,Stormy,Medium,2,Drinks,scooter,1,No,Metropolitian,23,20002.52025
388,15361,32,5,Stormy,Medium,1,Drinks,motorcycle,1,No,Metropolitian,31,20002.52025
389,13745,35,4,Windy,High,1,Buffet,scooter,1,No,Metropolitian,33,20002.52025
390,34685,22,4.9,Windy,Low,2,Meal,scooter,0,No,Urban,11,20002.52025
391,42866,,,Sandstorms,Low,1,Drinks,motorcycle,0,No,Urban,15,20002.52025
392,22818,23,4.6,Cloudy,Medium,1,Meal,motorcycle,0,No,Metropolitian,12,20002.52025
393,5321,39,4.2,Sunny,Medium,0,Drinks,motorcycle,1,No,Metropolitian,33,20002.52025
394,36350,37,4.9,Windy,Medium,1,Buffet,scooter,1,No,Metropolitian,28,20002.52025
395,21897,30,4,Windy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,35,20002.52025
396,13649,24,4.5,Sandstorms,Low,2,Buffet,motorcycle,1,No,Urban,18,20002.52025
397,9162,32,4.6,Sunny,Low,2,Buffet,electric_scooter,1,No,Urban,18,20002.52025
398,24441,29,5,Sunny,Medium,2,Snack,motorcycle,0,No,Urban,13,20002.52025
399,18246,34,4.8,Sunny,Jam,1,Buffet,scooter,1,No,Metropolitian,25,20002.52025
400,45157,22,4.7,Stormy,High,1,Buffet,scooter,1,No,Urban,25,20002.52025
401,18772,36,4.4,Stormy,Medium,0,Drinks,motorcycle,2,No,Metropolitian,37,20002.52025
402,41726,36,4.8,Fog,Low,0,Snack,motorcycle,1,No,Metropolitian,40,20002.52025
403,10764,,,Sandstorms,Low,2,Drinks,scooter,,No,Metropolitian,24,20002.52025
404,13802,,,,,3,Snack,motorcycle,1,No,Metropolitian,19,20002.52025
405,1555,38,4.4,Stormy,Medium,2,Drinks,scooter,1,No,Metropolitian,32,20002.52025
406,21479,21,4.9,Cloudy,Low,2,Snack,motorcycle,0,No,Metropolitian,11,20002.52025
407,31054,27,4.6,Fog,Jam,1,Drinks,scooter,1,No,Metropolitian,24,20002.52025
408,30925,20,4.5,Sandstorms,Low,2,Buffet,scooter,0,No,,18,20002.52025
409,20254,29,5,Sunny,Low,0,Snack,motorcycle,0,,Metropolitian,11,20002.52025
410,11402,29,4.4,Windy,Low,0,Snack,motorcycle,1,No,Metropolitian,16,20002.52025
411,12854,23,4.9,Sandstorms,High,1,Meal,scooter,1,No,Metropolitian,29,20002.52025
412,25131,38,4.1,Cloudy,Jam,2,Snack,electric_scooter,1,No,Metropolitian,44,20002.52025
413,32005,26,4.6,Sandstorms,Medium,1,Drinks,motorcycle,0,No,Urban,20,20002.52025
414,18463,26,4.8,Sandstorms,Low,2,Snack,electric_scooter,1,No,Metropolitian,17,20002.52025
415,1997,32,4.6,Fog,Medium,2,Snack,motorcycle,1,No,Urban,17,20002.52025
416,22747,31,4.3,Stormy,Jam,1,Snack,scooter,1,No,Metropolitian,32,20002.52025
417,39558,29,4.8,Sandstorms,Jam,1,Snack,motorcycle,1,No,Metropolitian,28,20002.52025
418,10012,21,4.2,Stormy,Jam,0,Drinks,motorcycle,0,No,Metropolitian,39,20002.52025
419,39521,,,,,0,Drinks,motorcycle,1,No,Metropolitian,25,20002.52025
420,26326,27,4.6,Sunny,Jam,2,Snack,motorcycle,1,No,Metropolitian,18,20002.52025
421,34098,32,3.7,Sandstorms,Jam,1,Drinks,scooter,2,No,Metropolitian,42,20002.52025
422,17417,22,4.9,Windy,Medium,2,Drinks,scooter,1,No,Metropolitian,26,20002.52025
423,40323,34,3.8,Cloudy,Low,2,Snack,scooter,0,No,Metropolitian,34,20002.52025
424,1558,35,5,Cloudy,Low,1,Buffet,scooter,1,No,Metropolitian,17,20002.52025
425,33138,29,4.9,Fog,Low,0,Meal,motorcycle,1,No,Metropolitian,19,20002.52025
426,5081,35,4.5,Sandstorms,Low,2,Buffet,motorcycle,1,No,Metropolitian,20,20002.52025
427,8201,30,4.2,Windy,Jam,0,Meal,motorcycle,1,No,Metropolitian,47,20002.52025
428,32163,36,4.4,Sandstorms,Medium,0,Snack,motorcycle,1,No,Metropolitian,31,20002.52025
429,32870,33,4.7,Cloudy,Jam,2,Meal,electric_scooter,0,No,Metropolitian,29,20002.52025
430,32141,,,Cloudy,Low,0,Buffet,motorcycle,1,No,Metropolitian,21,20002.52025
431,738,37,4.8,Sunny,Low,1,Drinks,motorcycle,1,No,Metropolitian,18,20002.52025
432,10378,30,4.9,Fog,Jam,1,Snack,scooter,1,No,Metropolitian,39,20002.52025
433,709,32,4.9,Fog,Jam,1,Snack,motorcycle,1,No,Metropolitian,47,20002.52025
434,9464,36,4.9,Sandstorms,Low,2,Buffet,electric_scooter,0,No,Metropolitian,24,20002.52025
435,31866,38,5,Sunny,High,2,Buffet,motorcycle,0,No,Metropolitian,17,20002.52025
436,43335,36,4.5,Cloudy,Low,1,Buffet,scooter,0,No,Metropolitian,15,20002.52025
437,18169,38,4.7,Cloudy,Jam,1,Drinks,scooter,,No,Metropolitian,48,20002.52025
438,5098,29,4.1,Sandstorms,Low,0,Drinks,motorcycle,1,No,Metropolitian,28,20002.52025
439,45083,37,4.6,Fog,Jam,0,Drinks,motorcycle,0,No,Metropolitian,27,20002.52025
440,29557,20,4.7,Sandstorms,Medium,1,Snack,motorcycle,1,No,Metropolitian,20,20002.52025
441,21056,38,5,Cloudy,Medium,2,Meal,electric_scooter,2,Yes,Metropolitian,43,20002.52025
442,36988,25,4.7,Sunny,High,1,Buffet,scooter,0,No,Urban,10,20002.52025
443,43105,39,4.2,Sandstorms,Medium,0,Buffet,motorcycle,1,No,Metropolitian,48,20002.52025
444,44051,32,4.7,Cloudy,Jam,1,Buffet,scooter,1,No,Metropolitian,41,20002.52025
445,45246,25,4.6,Sandstorms,Medium,0,Snack,motorcycle,1,No,Metropolitian,25,20002.52025
446,23307,26,5,Fog,Jam,2,Drinks,scooter,1,No,Urban,30,20002.52025
447,17792,27,5,Stormy,Low,1,Meal,motorcycle,0,No,Metropolitian,14,20002.52025
448,25065,29,4.8,Sunny,Low,2,Meal,electric_scooter,1,No,Metropolitian,20,20002.52025
449,30127,37,4.9,Sandstorms,Jam,1,Drinks,scooter,1,No,Metropolitian,25,20002.52025
450,16054,38,5,Sunny,Medium,1,Buffet,scooter,0,No,Metropolitian,23,20002.52025
451,18358,23,4.8,Cloudy,Medium,2,Snack,scooter,,No,Metropolitian,15,20002.52025
452,37813,29,5,Windy,Low,2,Buffet,motorcycle,0,No,Metropolitian,19,20002.52025
453,6824,33,4.8,Cloudy,Low,2,Drinks,scooter,0,No,Metropolitian,16,20002.52025
454,15341,39,4.8,Sunny,Jam,0,Meal,motorcycle,1,No,Urban,25,20002.52025
455,35472,26,4.4,Windy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,38,20002.52025
456,3116,32,4.9,Sandstorms,Low,0,Buffet,motorcycle,1,No,Urban,22,20002.52025
457,25646,28,4.5,Sandstorms,Low,0,Snack,motorcycle,1,No,Metropolitian,17,20002.52025
458,14584,34,4.2,Fog,High,2,Drinks,scooter,0,No,Metropolitian,33,20002.52025
459,34858,28,4.7,Fog,Jam,1,Snack,motorcycle,1,No,Metropolitian,30,20002.52025
460,43725,34,4.9,Sunny,High,2,Meal,motorcycle,0,No,Metropolitian,16,20002.52025
461,39595,34,4.6,Cloudy,High,1,Meal,scooter,0,No,Metropolitian,34,20002.52025
462,23452,39,5,Cloudy,Low,2,Buffet,scooter,1,No,Metropolitian,18,20002.52025
463,29213,21,4.8,Sunny,Low,0,Buffet,motorcycle,1,No,Metropolitian,17,20002.52025
464,20844,36,4.8,Sandstorms,Jam,0,Snack,motorcycle,0,No,Metropolitian,33,20002.52025
465,11641,30,4.7,Sandstorms,Low,2,Buffet,scooter,1,No,Urban,20,20002.52025
466,27502,31,4.3,Sandstorms,Jam,1,Meal,motorcycle,3,No,Metropolitian,42,20002.52025
467,29905,33,3.8,Stormy,Jam,2,Drinks,scooter,1,No,Metropolitian,35,20002.52025
468,24164,32,4.8,Stormy,Low,0,Meal,motorcycle,1,No,Urban,24,20002.52025
469,34722,34,4.3,Stormy,Jam,0,Snack,motorcycle,1,No,Metropolitian,31,20002.52025
470,7162,31,4.3,Stormy,Jam,2,Snack,electric_scooter,1,No,Metropolitian,31,20002.52025
471,12689,22,4.7,Windy,Low,1,Buffet,motorcycle,0,No,Metropolitian,15,20002.52025
472,24424,33,4.7,Fog,Medium,0,Meal,motorcycle,1,No,Metropolitian,27,20002.52025
473,17588,39,4.1,Cloudy,High,1,Buffet,motorcycle,0,No,Metropolitian,32,20002.52025
474,1549,29,4.6,Windy,Jam,1,Snack,motorcycle,1,No,Metropolitian,20,20002.52025
475,44305,30,4.6,Sandstorms,Jam,0,Buffet,motorcycle,2,No,Urban,44,20002.52025
476,36056,25,4.8,Sandstorms,Medium,0,Snack,motorcycle,0,No,Metropolitian,10,20002.52025
477,21613,25,4.6,Stormy,Low,0,Buffet,motorcycle,0,No,Urban,16,20002.52025
478,4068,24,4.8,Sunny,Jam,2,Meal,electric_scooter,0,No,Metropolitian,14,20002.52025
479,13298,27,4.7,Sandstorms,Jam,1,Snack,motorcycle,,No,Metropolitian,23,20002.52025
480,25903,24,4.9,Cloudy,Medium,0,Meal,motorcycle,1,No,Metropolitian,26,20002.52025
481,16224,23,4.7,Sandstorms,High,2,Drinks,motorcycle,1,No,Metropolitian,24,20002.52025
482,41967,30,4.9,Windy,Jam,2,Snack,electric_scooter,1,No,Metropolitian,33,20002.52025
483,26513,37,4.6,Cloudy,Low,2,Drinks,scooter,0,No,Urban,19,20002.52025
484,25787,31,4.5,Stormy,High,1,Drinks,motorcycle,0,No,Metropolitian,29,20002.52025
485,39786,39,3.6,Fog,Low,1,Drinks,motorcycle,1,No,Metropolitian,36,20002.52025
486,12894,20,5,Fog,Medium,2,Drinks,scooter,0,No,Urban,13,20002.52025
487,31428,33,4.9,Sunny,Jam,1,Drinks,scooter,1,No,Metropolitian,20,20002.52025
488,10458,35,4.9,Fog,Low,2,Snack,motorcycle,0,No,Metropolitian,17,20002.52025
489,3803,28,4.5,Windy,Jam,2,Buffet,scooter,0,No,Metropolitian,24,20002.52025
490,3566,21,4.9,Fog,Medium,1,Meal,scooter,1,No,Metropolitian,12,20002.52025
491,5174,38,3.7,Sandstorms,Jam,1,Snack,scooter,1,No,Metropolitian,39,20002.52025
492,32472,22,5,Fog,Low,0,Meal,motorcycle,1,No,Metropolitian,22,20002.52025
493,20992,32,4.3,Windy,Low,0,Meal,motorcycle,1,No,Metropolitian,22,20002.52025
494,6707,30,4.6,Stormy,Jam,0,Meal,motorcycle,1,No,Metropolitian,39,20002.52025
495,14402,35,4.9,Cloudy,Medium,2,Snack,electric_scooter,1,No,Metropolitian,18,20002.52025
496,10653,30,4.8,Sunny,Medium,2,Buffet,motorcycle,1,No,Metropolitian,18,20002.52025
497,31157,24,4.9,Fog,Jam,0,Drinks,motorcycle,0,No,Metropolitian,42,20002.52025
498,6271,31,4.7,Fog,Low,1,Meal,motorcycle,0,No,Metropolitian,15,20002.52025
499,27933,15,1,,,3,Buffet,electric_scooter,1,No,Metropolitian,27,20002.52025
500,32076,,,Sunny,Low,2,Meal,scooter,1,No,Metropolitian,22,20002.52025
501,1429,27,4.6,Stormy,Low,2,Drinks,scooter,1,No,Metropolitian,17,20002.52025
502,31623,28,4.9,Windy,Low,1,Buffet,scooter,0,No,Metropolitian,12,20002.52025
503,33,,,Cloudy,Medium,1,Drinks,scooter,1,No,Metropolitian,33,20002.52025
504,10746,23,4.1,Windy,High,0,Snack,motorcycle,1,No,Metropolitian,35,20002.52025
505,5233,26,5,Sandstorms,Jam,0,Drinks,motorcycle,1,No,Metropolitian,18,20002.52025
506,31185,21,4.9,Stormy,Jam,2,Snack,scooter,1,No,Metropolitian,27,20002.52025
507,1550,38,4.9,Sandstorms,Jam,2,Meal,scooter,2,No,Metropolitian,34,20002.52025
508,1888,37,4.6,Fog,Low,2,Drinks,scooter,1,No,Metropolitian,15,20002.52025
509,38254,32,4.9,Stormy,Low,2,Snack,motorcycle,1,No,Urban,27,20002.52025
510,18885,22,4.6,Sunny,Low,0,Meal,motorcycle,0,No,Metropolitian,18,20002.52025
511,11979,39,4.3,Windy,Low,0,Drinks,motorcycle,1,No,Metropolitian,23,20002.52025
512,5221,34,4.8,Cloudy,Jam,2,Snack,scooter,0,No,Metropolitian,49,20002.52025
513,9414,25,3.1,Sunny,Low,1,Drinks,scooter,1,No,Metropolitian,36,20002.52025
514,38801,28,5,Fog,High,2,Meal,scooter,1,No,Urban,21,20002.52025
515,39722,33,4.2,Windy,Jam,2,Buffet,scooter,1,No,Metropolitian,33,20002.52025
516,36961,30,4.7,Cloudy,High,0,Meal,motorcycle,1,No,Metropolitian,31,20002.52025
517,10074,30,4.8,Sandstorms,Jam,1,Snack,scooter,1,No,Metropolitian,30,20002.52025
518,25071,39,4.6,Stormy,Low,1,Drinks,scooter,1,No,Metropolitian,29,20002.52025
519,2227,25,4.7,Stormy,Low,1,Drinks,motorcycle,0,No,Urban,15,20002.52025
520,5471,21,4.7,Sandstorms,Medium,1,Drinks,scooter,1,No,Metropolitian,20,20002.52025
521,29448,34,5,Fog,Medium,1,Snack,scooter,1,No,Urban,15,20002.52025
522,2207,37,5,Windy,High,0,Meal,motorcycle,1,No,Metropolitian,40,20002.52025
523,9685,23,4.8,Windy,Medium,0,Snack,motorcycle,1,No,Metropolitian,30,20002.52025
524,16495,37,4.6,Fog,Low,2,Buffet,scooter,0,No,Urban,19,20002.52025
525,9023,28,4.9,Windy,Medium,0,Snack,motorcycle,1,No,Metropolitian,20,20002.52025
526,12574,29,4.3,Sandstorms,Jam,0,Snack,motorcycle,1,No,Metropolitian,38,20002.52025
527,37640,25,5,Fog,Low,0,Meal,motorcycle,1,No,Metropolitian,20,20002.52025
528,11900,26,3.2,Sunny,Low,2,Snack,motorcycle,2,No,Metropolitian,42,20002.52025
529,23836,34,4,Stormy,Jam,0,Meal,motorcycle,1,No,Metropolitian,53,20002.52025
530,6165,25,4.6,Sunny,Low,2,Meal,scooter,1,No,,27,20002.52025
531,11477,32,4.7,Sandstorms,High,2,Drinks,motorcycle,0,No,Metropolitian,27,20002.52025
532,41388,31,4.6,Cloudy,Medium,1,Meal,scooter,0,No,Metropolitian,19,20002.52025
533,23676,27,4.8,Sandstorms,Low,1,Meal,motorcycle,0,No,Urban,10,20002.52025
534,28661,28,4.1,Sandstorms,Low,0,Snack,motorcycle,1,No,Metropolitian,24,20002.52025
535,6052,35,4.1,Sandstorms,Medium,0,Buffet,motorcycle,0,No,Metropolitian,37,20002.52025
536,239,28,5,Windy,Low,0,Snack,motorcycle,0,No,Urban,15,20002.52025
537,616,29,4.9,Fog,Jam,0,Meal,motorcycle,2,No,Metropolitian,45,20002.52025
538,34647,24,4.6,Windy,Low,1,Snack,motorcycle,1,No,Urban,15,20002.52025
539,8362,37,4.8,Sunny,Jam,2,Buffet,electric_scooter,1,No,Metropolitian,20,20002.52025
540,3284,29,5,Cloudy,Low,2,Drinks,scooter,1,No,Metropolitian,16,20002.52025
541,23685,38,5,Cloudy,Medium,0,Snack,motorcycle,1,No,Metropolitian,39,20002.52025
542,3638,24,4.8,Stormy,High,0,Drinks,motorcycle,1,No,Metropolitian,24,20002.52025
543,42175,23,4.9,Cloudy,Medium,1,Snack,motorcycle,1,No,Urban,29,20002.52025
544,33795,23,4.7,Sandstorms,Low,2,Snack,electric_scooter,0,No,Urban,11,20002.52025
545,14458,20,4.6,Cloudy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,37,20002.52025
546,11168,33,4.8,Fog,Low,1,Drinks,motorcycle,1,No,Metropolitian,15,20002.52025
547,24715,38,4.8,Windy,Medium,1,Drinks,scooter,1,No,Metropolitian,28,20002.52025
548,7278,36,3.8,Sunny,Jam,2,Meal,motorcycle,1,No,Metropolitian,33,20002.52025
549,25768,38,4.5,Cloudy,Low,2,Buffet,scooter,0,No,Metropolitian,18,20002.52025
550,31293,38,4.9,Sunny,Low,0,Drinks,motorcycle,1,No,Urban,27,20002.52025
551,43,25,5,Cloudy,Low,0,Snack,motorcycle,0,No,Metropolitian,15,20002.52025
552,40518,29,4.7,Windy,Jam,2,Snack,electric_scooter,1,No,Metropolitian,23,20002.52025
553,42761,26,4.9,Stormy,Low,2,Meal,electric_scooter,1,No,Metropolitian,19,20002.52025
554,32166,37,4.9,Fog,Low,1,Snack,motorcycle,1,No,Urban,15,20002.52025
555,38132,25,4.3,Cloudy,Jam,1,Drinks,scooter,1,No,Urban,38,20002.52025
556,11141,39,4.6,Stormy,Low,2,Drinks,electric_scooter,1,No,Metropolitian,29,20002.52025
557,312,33,4.6,Fog,Medium,0,Meal,motorcycle,2,No,Metropolitian,49,20002.52025
558,23910,39,4.7,Cloudy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,27,20002.52025
559,9831,38,5,Fog,Medium,2,Snack,motorcycle,2,No,Metropolitian,41,20002.52025
560,7876,22,4.5,Windy,Medium,1,Snack,motorcycle,0,No,Metropolitian,18,20002.52025
